6005	20181113133211.157473	NEXRAD3
21449	20181113133211.159825	NEXRAD3
45567	20181113133210.820737	NEXRAD2
1213215	20181113133211.173612	NOTHER
96988	20181113133211.175740	NEXRAD3
245	20181113133211.175937	HDS
13987	20181113133211.177338	NEXRAD3
2855	20181113133211.177744	HDS
20167	20181113133211.179888	NEXRAD3
6005	20181113133211.180550	NEXRAD3
6005	20181113133211.181201	NEXRAD3
6005	20181113133211.193830	NEXRAD3
1995	20181113133211.194124	HDS
85380	20181113133211.203480	NEXRAD3
42	20181113133211.203659	IDS|DDPLUS
90	20181113133211.203794	IDS|DDPLUS
104	20181113133211.203906	IDS|DDPLUS
113	20181113133211.203996	IDS|DDPLUS
646	20181113133211.204084	IDS|DDPLUS
144	20181113133211.204223	IDS|DDPLUS
172	20181113133211.204322	IDS|DDPLUS
101	20181113133211.204411	IDS|DDPLUS
151	20181113133211.204489	IDS|DDPLUS
102449	20181113133211.034485	NEXRAD2
50478	20181113133211.058938	NEXRAD2
165517	20181113133211.233512	HDS
110	20181113133211.233827	IDS|DDPLUS
2853	20181113133211.233958	NEXRAD3
4823	20181113133211.234842	NEXRAD3
4982	20181113133211.235020	NEXRAD3
6924	20181113133211.236159	NEXRAD3
30080	20181113133211.239469	NEXRAD3
165	20181113133211.239587	NEXRAD3
2553	20181113133211.239458	NEXRAD3
34473	20181113133211.154089	NEXRAD2
13414	20181113133211.241232	NEXRAD3
19548	20181113133211.242958	NEXRAD3
6005	20181113133211.243700	NEXRAD3
6005	20181113133211.244728	NEXRAD3
14251	20181113133211.138132	NEXRAD2
4017	20181113133211.244936	NEXRAD3
13711	20181113133211.358136	NEXRAD3
65254	20181113133211.365172	NEXRAD3
24740	20181113133211.367910	NEXRAD3
6005	20181113133211.368936	NEXRAD3
11981	20181113133211.369883	NEXRAD3
60294	20181113133211.379653	NEXRAD3
19483	20181113133211.382113	NEXRAD3
7627	20181113133211.382622	NEXRAD3
8448	20181113133211.383605	NEXRAD3
2879	20181113133211.383900	HDS
7762	20181113133211.384624	NEXRAD3
12053	20181113133211.386151	NEXRAD3
6005	20181113133211.386693	NEXRAD3
2457	20181113133211.386894	NEXRAD3
62912	20181113133211.397856	NEXRAD3
7498	20181113133211.398622	NEXRAD3
25859	20181113133211.401474	NEXRAD3
66995	20181113133211.408865	NEXRAD3
6005	20181113133211.409537	NEXRAD3
15393	20181113133211.411236	NEXRAD3
17097	20181113133211.412856	HDS
5899	20181113133211.417222	NEXRAD3
4374	20181113133211.417714	NEXRAD3
2862	20181113133211.413482	NEXRAD3
4721	20181113133211.418189	NEXRAD3
19119	20181113133211.420291	NEXRAD3
7004	20181113133211.421091	NEXRAD3
3703	20181113133211.421512	NEXRAD3
7161	20181113133211.421879	NEXRAD3
10350	20181113133211.423103	NEXRAD3
685	20181113133211.423206	NEXRAD3
7265	20181113133211.424082	NEXRAD3
8849	20181113133211.425333	NEXRAD3
18732	20181113133211.427421	NEXRAD3
9306	20181113133211.445494	NEXRAD3
17365	20181113133211.447071	NEXRAD3
176646	20181113133211.275943	NEXRAD2
109392	20181113133211.315604	NEXRAD2
60768	20181113133211.412419	NEXRAD2
594080	20181113133209.876525	FNEXRAD
26017	20181113133211.369910	NEXRAD2
2879	20181113133211.447833	HDS
44828	20181113133211.307416	NEXRAD2
11778	20181113133211.465683	NEXRAD2
68310	20181113133211.318976	NEXRAD2
5973	20181113133211.448476	HDS
17721	20181113133211.468291	NEXRAD2
4494	20181113133211.449514	NEXRAD3
5358	20181113133211.448613	NEXRAD3
13576	20181113133211.451061	NEXRAD3
10179	20181113133211.452225	NEXRAD3
2069	20181113133211.452134	NEXRAD3
9003	20181113133211.608565	NEXRAD3
5722	20181113133211.609254	NEXRAD3
5635	20181113133211.636023	NEXRAD3
190028	20181113133211.475239	NEXRAD2
24424	20181113133211.545085	NEXRAD2
2974235	20181113133211.701882	DIFAX
143	20181113133211.833744	IDS|DDPLUS
171126	20181113133210.648204	NEXRAD2
120	20181113133211.833956	IDS|DDPLUS
257	20181113133211.834077	IDS|DDPLUS
45060	20181113133211.780501	NEXRAD2
156	20181113133211.834144	IDS|DDPLUS
162	20181113133211.836984	IDS|DDPLUS
1200038	20181113133211.884371	NOTHER
165051	20181113133211.912313	HDS
60690	20181113133210.767306	NEXRAD2
35072	20181113133211.834331	NEXRAD2
160763	20181113133210.810671	NEXRAD2
33107	20181113133211.909852	NEXRAD2
85657	20181113133211.408162	NEXRAD2
93641	20181113133211.820128	NEXRAD2
334509	20181113133212.108701	NOTHER
84978	20181113133211.496646	NEXRAD2
88648	20181113133212.015695	NEXRAD2
29403	20181113133212.068359	NEXRAD2
28999	20181113133212.136766	NEXRAD2
18464	20181113133212.115708	NEXRAD2
55345	20181113133211.424322	NEXRAD2
30703	20181113133212.183906	NEXRAD2
74469	20181113133212.157152	NEXRAD2
41990	20181113133212.224857	NEXRAD2
61177	20181113133212.207278	NEXRAD2
26745	20181113133212.296676	NEXRAD2
131925	20181113133212.301741	NEXRAD2
38042	20181113133212.344450	NEXRAD2
68133	20181113133212.284230	NEXRAD2
21361	20181113133212.402119	NEXRAD2
218257	20181113133212.544748	DIFAX
93078	20181113133212.474346	NEXRAD2
1050456	20181113133212.627405	NOTHER
23939	20181113133212.628718	NEXRAD2
72497	20181113133212.581444	NEXRAD2
76430	20181113133212.570088	NEXRAD2
28574	20181113133212.734693	NEXRAD2
21798	20181113133212.806090	NEXRAD2
25590	20181113133212.104120	NEXRAD2
24346	20181113133212.829331	NEXRAD2
59053	20181113133212.857620	NEXRAD2
190911	20181113133213.050795	DIFAX
76	20181113133213.102703	IDS|DDPLUS
265359	20181113133213.119966	DIFAX
2879	20181113133213.102897	HDS
27657	20181113133213.135807	NEXRAD3
26960	20181113133213.153341	NEXRAD3
187820	20181113133213.161097	DIFAX
8083	20181113133213.154373	NEXRAD3
30781	20181113133213.166834	NEXRAD3
12747	20181113133213.168321	NEXRAD3
9429	20181113133213.169320	NEXRAD3
6005	20181113133213.170081	NEXRAD3
13145	20181113133213.171371	NEXRAD3
85636	20181113133213.180873	NEXRAD3
18770	20181113133213.183061	NEXRAD3
20437	20181113133213.185571	HDS
12896	20181113133213.186987	NEXRAD3
65580	20181113133213.196608	NEXRAD3
9795	20181113133213.197741	NEXRAD3
7272	20181113133213.198587	NEXRAD3
11448	20181113133213.199852	NEXRAD3
10382	20181113133213.200992	NEXRAD3
17061	20181113133213.202891	NEXRAD3
16550	20181113133213.204718	NEXRAD3
8003	20181113133213.205639	NEXRAD3
7910	20181113133213.206480	NEXRAD3
12363	20181113133213.215354	NEXRAD3
40890	20181113133213.219832	NEXRAD3
560	20181113133213.219978	IDS|DDPLUS
146	20181113133213.220053	IDS|DDPLUS
176	20181113133213.220144	IDS|DDPLUS
21587	20181113133213.222315	NEXRAD3
6248	20181113133213.223059	NEXRAD3
23008	20181113133213.225574	NEXRAD3
5039	20181113133213.226156	NEXRAD3
28254	20181113133213.229292	NEXRAD3
15740	20181113133213.232799	NEXRAD3
10612	20181113133213.234320	NEXRAD3
5528	20181113133213.234825	NEXRAD3
6067	20181113133213.235541	NEXRAD3
21311	20181113133212.935036	NEXRAD2
26907	20181113133213.152742	NEXRAD2
50721	20181113133210.108922	NEXRAD2
19991	20181113133213.366971	NEXRAD3
38544	20181113133213.234040	NEXRAD2
77763	20181113133213.375706	NEXRAD3
6383	20181113133213.379460	NEXRAD3
67919	20181113133213.386960	NEXRAD3
66229	20181113133213.394197	NEXRAD3
15902	20181113133213.395957	NEXRAD3
12219	20181113133213.352052	NEXRAD2
21373	20181113133213.402085	NEXRAD3
10507	20181113133213.403269	NEXRAD3
49925	20181113133213.408775	NEXRAD3
6005	20181113133213.409424	NEXRAD3
50061	20181113133213.414927	NEXRAD3
14834	20181113133213.416578	NEXRAD3
7260	20181113133213.438395	NEXRAD3
103458	20181113133213.344564	NEXRAD2
184210	20181113133213.217159	NEXRAD2
211535	20181113133213.317817	NEXRAD2
42625	20181113133213.085414	NEXRAD2
1618532	20181113133212.865382	FNEXRAD
30701	20181113133213.522892	NEXRAD2
79625	20181113133213.466456	NEXRAD2
19630	20181113133213.598000	NEXRAD2
66812	20181113133213.512697	NEXRAD2
82	20181113133213.814292	IDS|DDPLUS
204	20181113133213.814478	IDS|DDPLUS
174	20181113133213.814573	IDS|DDPLUS
51492	20181113133213.660692	NEXRAD2
26957	20181113133213.686089	NEXRAD2
120	20181113133213.815073	IDS|DDPLUS
120	20181113133213.815153	IDS|DDPLUS
188	20181113133213.815221	IDS|DDPLUS
103	20181113133213.815296	IDS|DDPLUS
197	20181113133213.815380	IDS|DDPLUS
77	20181113133213.815458	IDS|DDPLUS
158	20181113133213.815536	IDS|DDPLUS
96	20181113133213.815610	IDS|DDPLUS
131	20181113133213.815668	IDS|DDPLUS
194	20181113133213.833206	IDS|DDPLUS
207	20181113133213.832822	IDS|DDPLUS
292	20181113133213.835970	IDS|DDPLUS
206	20181113133213.836080	IDS|DDPLUS
168	20181113133213.860443	IDS|DDPLUS
141358	20181113133213.687053	NEXRAD2
215227	20181113133213.921904	HDS
78941	20181113133213.746033	NEXRAD2
122038	20181113133213.827408	NEXRAD2
33033	20181113133213.612063	NEXRAD2
165051	20181113133214.076349	HDS
42302	20181113133213.543371	NEXRAD2
28080	20181113133212.993669	NEXRAD2
215227	20181113133214.114788	HDS
34424	20181113133213.798280	NEXRAD2
220361	20181113133213.933114	NEXRAD2
97498	20181113133213.558703	NEXRAD2
19788	20181113133214.267614	NEXRAD2
70208	20181113133214.198584	NEXRAD2
150137	20181113133213.104363	NEXRAD2
337304	20181113133214.192430	NEXRAD2
61749	20181113133214.163081	NEXRAD2
21684	20181113133214.341173	NEXRAD2
105232	20181113133213.522648	NEXRAD2
33948	20181113133214.473115	NEXRAD2
14574	20181113133214.475962	NEXRAD2
87378	20181113133214.449282	NEXRAD2
22876	20181113133214.459299	NEXRAD2
35471	20181113133214.422735	NEXRAD2
56650	20181113133213.977346	NEXRAD2
139356	20181113133214.604499	NEXRAD2
8687	20181113133214.821081	NEXRAD2
40874	20181113133214.817822	NEXRAD2
98756	20181113133214.869948	NEXRAD2
90489	20181113133214.941953	NEXRAD2
163358	20181113133215.085352	DIFAX
63307	20181113133214.672882	NEXRAD2
33843	20181113133215.154727	NEXRAD3
40948	20181113133215.166212	NEXRAD3
7166	20181113133215.167200	NEXRAD3
11865	20181113133215.169489	NEXRAD3
6005	20181113133215.167742	NEXRAD3
88006	20181113133215.181694	NEXRAD3
7881	20181113133215.182838	NEXRAD3
26435	20181113133215.185408	NEXRAD3
12847	20181113133215.187116	NEXRAD3
6005	20181113133215.187839	NEXRAD3
3047	20181113133215.188225	NEXRAD3
48006	20181113133214.965556	NEXRAD2
53021	20181113133215.068597	NEXRAD2
26910	20181113133215.197401	NEXRAD3
3557	20181113133215.198221	HDS
6005	20181113133215.198813	NEXRAD3
4451	20181113133215.199297	HDS
2903	20181113133215.199433	HDS
17200	20181113133215.201525	NEXRAD3
17771	20181113133215.203534	NEXRAD3
6005	20181113133215.204234	NEXRAD3
8063	20181113133215.205118	NEXRAD3
2157	20181113133215.204901	HDS
5238	20181113133215.205894	NEXRAD3
4597	20181113133215.206425	NEXRAD3
15442	20181113133215.208170	NEXRAD3
7588	20181113133215.209003	NEXRAD3
8342	20181113133215.209430	NEXRAD3
12224	20181113133215.211263	NEXRAD3
3969	20181113133215.211731	NEXRAD3
50359	20181113133215.218871	NEXRAD3
4135	20181113133215.218938	NEXRAD3
3369	20181113133215.219425	NEXRAD3
49172	20181113133215.225131	NEXRAD3
34213	20181113133215.233515	NEXRAD3
322	20181113133215.233628	IDS|DDPLUS
133	20181113133215.233345	IDS|DDPLUS
378854	20181113133215.243438	DIFAX
124282	20181113133215.040345	NEXRAD2
35407	20181113133215.172710	NEXRAD2
12341	20181113133215.207735	NEXRAD2
18011	20181113133215.140657	NEXRAD2
22863	20181113133215.182512	NEXRAD2
157024	20181113133214.992507	NEXRAD2
40448	20181113133215.222314	NEXRAD2
167932	20181113133215.377556	HDS
168352	20181113133215.399327	HDS
168727	20181113133215.420814	HDS
120862	20181113133214.489099	NEXRAD2
87660	20181113133215.278834	NEXRAD2
169042	20181113133215.454297	HDS
71090	20181113133215.344617	FNEXRAD
18118	20181113133215.400557	NEXRAD2
60178	20181113133214.991190	NEXRAD2
75260	20181113133215.396395	NEXRAD2
5182404	20181113133215.584146	DIFAX
163357	20181113133215.631907	HDS
166747	20181113133215.653138	HDS
169177	20181113133215.674418	HDS
215800	20181113133215.324336	NEXRAD2
58296	20181113133215.535505	NEXRAD2
62832	20181113133215.490901	NEXRAD2
193072	20181113133215.569715	NEXRAD2
5659034	20181113133215.711870	NOTHER
168	20181113133215.814348	IDS|DDPLUS
120	20181113133215.814553	IDS|DDPLUS
132	20181113133215.814631	IDS|DDPLUS
143	20181113133215.814718	IDS|DDPLUS
141	20181113133215.814824	IDS|DDPLUS
135	20181113133215.814940	IDS|DDPLUS
144	20181113133215.815024	IDS|DDPLUS
162	20181113133215.815108	IDS|DDPLUS
149	20181113133215.815196	IDS|DDPLUS
162	20181113133215.815282	IDS|DDPLUS
151735	20181113133215.231176	NEXRAD2
384	20181113133215.815369	IDS|DDPLUS
468	20181113133215.832585	IDS|DDPLUS
337157	20181113133215.850589	DIFAX
167	20181113133215.833389	IDS|DDPLUS
156	20181113133215.833576	IDS|DDPLUS
144	20181113133215.833856	IDS|DDPLUS
194	20181113133215.834046	IDS|DDPLUS
268	20181113133215.834280	IDS|DDPLUS
81	20181113133215.834489	IDS|DDPLUS
161	20181113133215.834679	IDS|DDPLUS
108	20181113133215.835136	IDS|DDPLUS
253	20181113133215.836240	IDS|DDPLUS
101	20181113133215.836447	IDS|DDPLUS
128	20181113133215.836597	IDS|DDPLUS
257	20181113133215.836819	IDS|DDPLUS
138	20181113133215.837007	IDS|DDPLUS
231	20181113133215.837208	IDS|DDPLUS
174	20181113133215.837339	IDS|DDPLUS
333	20181113133215.837487	IDS|DDPLUS
240	20181113133215.837618	IDS|DDPLUS
81	20181113133215.837729	IDS|DDPLUS
281	20181113133215.837871	IDS|DDPLUS
120	20181113133215.837977	IDS|DDPLUS
74	20181113133215.838090	IDS|DDPLUS
162	20181113133215.838220	IDS|DDPLUS
319	20181113133215.838380	IDS|DDPLUS
131	20181113133215.838538	IDS|DDPLUS
135	20181113133215.853915	IDS|DDPLUS
175	20181113133215.860004	IDS|DDPLUS
210	20181113133215.860127	IDS|DDPLUS
96	20181113133215.860226	IDS|DDPLUS
101	20181113133215.860339	IDS|DDPLUS
69778	20181113133215.627942	NEXRAD2
17564	20181113133215.591164	NEXRAD2
18514	20181113133215.767251	NEXRAD2
79635	20181113133215.774253	NEXRAD2
26760	20181113133215.637577	NEXRAD2
168502	20181113133215.861511	HDS
281	20181113133215.877096	IDS|DDPLUS
168442	20181113133215.889475	HDS
168727	20181113133215.908530	HDS
52287	20181113133215.812137	NEXRAD2
13405	20181113133215.834734	NEXRAD2
171157	20181113133215.928981	HDS
177595	20181113133215.952968	HDS
191866	20181113133214.236234	NEXRAD2
168124	20181113133214.902214	NEXRAD2
25924	20181113133215.807766	NEXRAD2
168352	20181113133216.120718	HDS
1421	20181113133216.120687	IDS|DDPLUS
166732	20181113133216.148373	HDS
982	20181113133216.148359	IDS|DDPLUS
163837	20181113133216.166096	HDS
171007	20181113133216.185083	HDS
6622	20181113133216.185567	HDS
26677	20181113133215.881314	NEXRAD2
92846	20181113133215.909769	NEXRAD2
25634	20181113133216.102513	NEXRAD2
168937	20181113133216.387017	HDS
245750	20181113133216.216036	NEXRAD2
170437	20181113133216.405452	HDS
9654	20181113133216.406445	NEXRAD3
8121	20181113133216.407471	NEXRAD3
4072	20181113133216.408223	NEXRAD3
5987	20181113133216.408919	NEXRAD3
1316	20181113133216.409071	NEXRAD3
51908	20181113133216.416967	NEXRAD3
9992	20181113133216.418054	NEXRAD3
1032	20181113133216.418188	NEXRAD3
12476	20181113133216.419598	NEXRAD3
951	20181113133216.419730	NEXRAD3
2294	20181113133216.419995	NEXRAD3
4847	20181113133216.420535	NEXRAD3
4307	20181113133216.421026	NEXRAD3
13674	20181113133216.422560	NEXRAD3
23186	20181113133216.425119	NEXRAD3
22373	20181113133216.427186	NEXRAD3
11733	20181113133216.428441	NEXRAD3
8877	20181113133216.429469	NEXRAD3
2295	20181113133216.429731	NEXRAD3
5965	20181113133216.430432	NEXRAD3
2206	20181113133216.430731	NEXRAD3
11116	20181113133216.434442	NEXRAD3
1014	20181113133216.434544	NEXRAD3
24839	20181113133216.437216	NEXRAD3
63741	20181113133216.444598	NEXRAD3
6005	20181113133216.445301	NEXRAD3
6507	20181113133216.445991	NEXRAD3
6005	20181113133216.452995	NEXRAD3
103983	20181113133216.367590	NEXRAD2
164706	20181113133216.322622	NEXRAD2
77345	20181113133216.465758	NEXRAD2
10938	20181113133216.615525	NEXRAD3
43875	20181113133216.620232	NEXRAD3
6980	20181113133216.621057	NEXRAD3
23487	20181113133216.623327	NEXRAD3
11274	20181113133216.632560	NEXRAD3
67322	20181113133216.390177	NEXRAD2
255969	20181113133214.768137	NEXRAD2
290450	20181113133216.667941	DIFAX
13348	20181113133216.623629	NEXRAD2
21916	20181113133216.127573	NEXRAD2
54494	20181113133215.800899	NEXRAD2
118414	20181113133216.632148	NEXRAD2
16948	20181113133216.797081	NEXRAD2
436	20181113133217.112553	IDS|DDPLUS
41791	20181113133217.010515	NEXRAD2
5572	20181113133217.114093	IDS|DDPLUS
5906	20181113133217.133044	NEXRAD3
5650	20181113133217.133588	NEXRAD3
33229	20181113133217.155813	NEXRAD3
31893	20181113133217.159328	NEXRAD3
21051	20181113133217.175493	NEXRAD3
2853	20181113133217.175897	NEXRAD3
7021	20181113133217.176586	NEXRAD3
10098	20181113133217.177722	NEXRAD3
25599	20181113133216.967203	NEXRAD2
150554	20181113133217.201148	NEXRAD3
6005	20181113133217.201863	NEXRAD3
29935	20181113133217.204731	NEXRAD3
30494	20181113133217.213729	NEXRAD3
11678	20181113133217.216632	NEXRAD3
4448	20181113133217.216790	NEXRAD3
3323	20181113133217.217260	NEXRAD3
5744	20181113133217.217805	NEXRAD3
6005	20181113133217.218475	NEXRAD3
1315	20181113133217.218745	NEXRAD3
5371	20181113133217.219216	NEXRAD3
8473	20181113133217.220213	HDS
6005	20181113133217.220724	NEXRAD3
30307	20181113133217.224222	HDS
4103	20181113133217.224994	NEXRAD3
168127	20181113133217.243909	HDS
344317	20181113133217.244128	DIFAX
34621	20181113133216.647857	NEXRAD2
327491	20181113133217.292543	DIFAX
25727	20181113133216.919031	NEXRAD2
67293	20181113133216.907890	NEXRAD2
104009	20181113133216.621759	NEXRAD2
9825	20181113133217.319485	NEXRAD2
70539	20181113133214.155496	NEXRAD2
160192	20181113133217.388162	HDS
167857	20181113133217.406626	HDS
217267	20181113133217.430397	HDS
61169	20181113133217.245166	NEXRAD2
387330	20181113133217.432028	DIFAX
334968	20181113133217.446339	DIFAX
15150	20181113133217.113967	NEXRAD2
50640	20181113133217.096116	NEXRAD2
21305	20181113133217.220339	NEXRAD2
316029	20181113133217.520885	DIFAX
157044	20181113133217.011844	NEXRAD2
27074	20181113133217.468546	NEXRAD2
353187	20181113133217.573665	DIFAX
162772	20181113133217.619494	HDS
389669	20181113133217.620542	DIFAX
58235	20181113133217.547381	NEXRAD2
218362	20181113133217.658850	HDS
166597	20181113133217.676713	HDS
166027	20181113133217.695399	HDS
360181	20181113133217.703302	DIFAX
389118	20181113133217.716564	DIFAX
95129	20181113133217.530786	NEXRAD2
37188	20181113133217.613916	NEXRAD2
83623	20181113133217.132739	NEXRAD2
120	20181113133217.832536	IDS|DDPLUS
124918	20181113133213.936804	NEXRAD2
401240	20181113133217.862275	DIFAX
1118724	20181113133217.876206	DIFAX
166987	20181113133217.894099	HDS
146	20181113133217.894373	IDS|DDPLUS
80342	20181113133217.709807	NEXRAD2
162397	20181113133217.912881	HDS
147	20181113133217.913173	IDS|DDPLUS
9346	20181113133217.914074	NEXRAD3
1588	20181113133217.914325	NEXRAD3
4406	20181113133217.914813	NEXRAD3
22255	20181113133217.917072	NEXRAD3
4082	20181113133217.917602	NEXRAD3
10081	20181113133217.918845	NEXRAD3
42766	20181113133217.923851	NEXRAD3
961220	20181113133217.923336	DIFAX
81943	20181113133217.932560	NEXRAD3
6005	20181113133217.934149	NEXRAD3
3267	20181113133217.934095	NEXRAD3
15082	20181113133217.935806	NEXRAD3
404	20181113133217.935913	NEXRAD3
73682	20181113133217.944070	NEXRAD3
808	20181113133217.944289	NEXRAD3
38019	20181113133217.781677	NEXRAD2
3586	20181113133217.944539	NEXRAD3
17451	20181113133217.946328	NEXRAD3
20851	20181113133217.889104	NEXRAD2
15717	20181113133217.878113	NEXRAD2
241205	20181113133217.601343	NEXRAD2
9074	20181113133218.029807	NEXRAD2
20172	20181113133218.114704	NEXRAD3
17750	20181113133218.116696	NEXRAD3
18602	20181113133218.134701	NEXRAD3
2292	20181113133218.135305	NEXRAD3
975	20181113133218.135469	NEXRAD3
165	20181113133218.135578	NEXRAD3
39221	20181113133218.004622	NEXRAD2
679	20181113133218.135320	NEXRAD3
3960	20181113133218.135728	NEXRAD3
3925	20181113133218.136464	NEXRAD3
1343	20181113133218.136307	NEXRAD3
2295	20181113133218.136520	NEXRAD3
2811	20181113133218.136933	NEXRAD3
4790	20181113133218.137736	NEXRAD3
5154	20181113133218.137993	NEXRAD3
6005	20181113133218.138691	NEXRAD3
22320	20181113133218.141479	NEXRAD3
9982	20181113133218.142611	NEXRAD3
6545	20181113133218.142940	NEXRAD3
57933	20181113133218.158927	NEXRAD3
24655	20181113133218.161712	NEXRAD3
16496	20181113133218.163462	NEXRAD3
6005	20181113133218.164175	NEXRAD3
23999	20181113133218.166932	NEXRAD3
137424	20181113133218.182508	NEXRAD3
1769	20181113133218.182427	HDS
111343	20181113133218.194934	NEXRAD3
8818	20181113133218.195921	NEXRAD3
24600	20181113133218.198646	NEXRAD3
3517	20181113133218.199086	HDS
2415	20181113133218.199323	NEXRAD3
8143	20181113133218.200285	NEXRAD3
3930	20181113133218.212642	NEXRAD3
25828	20181113133218.206333	NEXRAD2
1150353	20181113133218.350440	DIFAX
